Aktivitet,Aktivitetnavn,Tollerance,MaxAfvigelse,Hovedaktivitet på,Følgeudgift på ,Kle nr.,SBSYS id,Hovedaktivitet,Hovedaktivitetsnavn,Kont1,Konto2,Konto3,Kontering,PGF betegnelse,Helle,Kolonne1,Leif
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015025,"Plejefamilier, vederlag",,528221001,Transp,528221001-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015025,"Plejefamilier, vederlag",,528221001,Transp,528221001-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,10%,5000,,SEL-76-a,,,015025,"Plejefamilier, vederlag",,528221001,Transp,528221001-Transp,SEL-76-a Opretholdelse af anbringelse i plejefamilie ud over det 18. år for unge,,,
015177,Transportomkostninger,,,,SEL-52-3.8,,,015026,Praktikophold,,528211009,Transp,528211009-Transp,SEL-52-3.8 Praktiktilbud samt udbetaling af godtgørelse,,,
015177,Transportomkostninger,,,,SEL-52-3.2,,,015155,Overvåget samvær,,645511002,Transp,645511002-Transp,"SEL-52-3.2 Praktisk, pædagogisk eller anden støtte i hjemmet",,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Transp,528241999-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015176,Tolk,10%,5000,,SEL-52-3.7,,,015031,Soc.pæd. opholdssteder,,645511002,030004,645511002-030004,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Transp,528241999-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Transp,528241999-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
015101,Advokatbistand,10%,5000,,SEL-58-jf 52-3.7,,,015031,Soc.pæd. opholdssteder,,528201007,010037,528201007-010037,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Transp,528241999-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,Transp,528241999-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,10%,5000,,SEL-52-3.7,,,015031,Soc.pæd. opholdssteder,,528201003,Transp,528201003-Transp,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015177,Transportomkostninger,10%,5000,,SEL-58-jf 52-3.7,,,015031,Soc.pæd. opholdssteder,,528201003,Transp,528201003-Transp,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.1,,,015031,Soc.pæd. opholdssteder,,528201003,Transp,528201003-Transp,SEL-76-3.1 Døgnophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-3.3,,,015101,Advokatbistand,,528201003,Transp,528201003-Transp,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015177,Transportomkostninger,10%,5000,,SEL-76-8,,,015031,Soc.pæd. opholdssteder,,528201003,Transp,528201003-Transp,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015177,Transportomkostninger,,,,SEL-36,,,015033,Særlige klubtilbud,,528251999,Transp,528251999-Transp,SEL-36 Særlige klubtilbud,,,
015178,Tøj og lommepenge,,,,SEL-52-3.7,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,010144,528231001-010144,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015178,Tøj og lommepenge,,,,SEL-58-jf 52-3.7,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,010144,528231001-010144,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015178,Tøj og lommepenge,,,,SEL-76-3.1,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,010144,528231001-010144,SEL-76-3.1 Døgnophold 18-22 årige,,,
015176,Tolk,10%,5000,,SEL-58-jf 52-3.7,,,015031,Soc.pæd. opholdssteder,,645511002,030004,645511002-030004,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015178,Tøj og lommepenge,,,,SEL-76-3.3,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,010144,528231001-010144,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015178,Tøj og lommepenge,,,,SEL-76-8,,,015007,Døgninstitutioner vedr. nedsat funktionsevne,,528231001,010144,528231001-010144,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015178,Tøj og lommepenge,,,,SEL-52-3.7,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,010144,528231002-010144,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015178,Tøj og lommepenge,,,,SEL-58-jf 52-3.7,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,010144,528231002-010144,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015178,Tøj og lommepenge,,,,SEL-76-3.1,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,010144,528231002-010144,SEL-76-3.1 Døgnophold 18-22 årige,,,
015178,Tøj og lommepenge,,,,SEL-76-3.3,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,010144,528231002-010144,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015178,Tøj og lommepenge,,,,SEL-76-8,,,015008,Døgninstitutioner vedr. sociale adfærdsproblemer,,528231002,010144,528231002-010144,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015178,Tøj og lommepenge,10%,5000,,SEL-52-3.7,,,015019,Kost- og efterskoler,,528201004,010144,528201004-010144,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015178,Tøj og lommepenge,10%,5000,,SEL-58-jf 52-3.7,,,015019,Kost- og efterskoler,,528201004,010144,528201004-010144,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-3.1,,,015019,Kost- og efterskoler,,528201004,010144,528201004-010144,SEL-76-3.1 Døgnophold 18-22 årige,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-3.3,,,015019,Kost- og efterskoler,,528201004,010144,528201004-010144,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-8,,,015019,Kost- og efterskoler,,528201004,010144,528201004-010144,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015176,Tolk,10%,5000,,SEL-76-3.1,,,015031,Soc.pæd. opholdssteder,,645511002,030004,645511002-030004,SEL-76-3.1 Døgnophold 18-22 årige,,,
015178,Tøj og lommepenge,10%,5000,,SEL-52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,010144,528241999-010144,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015178,Tøj og lommepenge,10%,5000,,SEL-58-jf 52-3.7,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,010144,528241999-010144,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-3.1,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,010144,528241999-010144,SEL-76-3.1 Døgnophold 18-22 årige,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-3.3,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,010144,528241999-010144,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-8,,,015030,"Sikrede institutioner, opholdsbetaling",,528241999,010144,528241999-010144,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015178,Tøj og lommepenge,10%,5000,,SEL-52-3.7,,,015031,Soc.pæd. opholdssteder,,528201003,010144,528201003-010144,SEL-52-3.7 Anbringelse udenfor hjemmet,,,
015178,Tøj og lommepenge,10%,5000,,SEL-58-jf 52-3.7,,,015031,Soc.pæd. opholdssteder,,528201003,010144,528201003-010144,SEL-58-jf 52-3.7 Anbringelse uden samtykke fra forældrene,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-3.1,,,015031,Soc.pæd. opholdssteder,,528201003,010144,528201003-010144,SEL-76-3.1 Døgnophold 18-22 årige,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-3.3,,,015101,Advokatbistand,,528201003,010144,528201003-010144,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015178,Tøj og lommepenge,10%,5000,,SEL-76-8,,,015031,Soc.pæd. opholdssteder,,528201003,010144,528201003-010144,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015176,Tolk,10%,5000,,SEL-76-3.3,,,015101,Advokatbistand,,645511002,030004,645511002-030004,SEL-76-3.3 Udslusningsophold 18-22 årige,,,
015176,Tolk,10%,5000,,SEL-76-8,,,015031,Soc.pæd. opholdssteder,,645511002,030004,645511002-030004,SEL-76-8 Tilbagevenden til anbringelsessted,,,
015176,Tolk,,,,SEL-54-1,,,015032,Støtte til forældremyndighedsindehaveren efter § 52a og § 52,,645511002,030004,645511002-030004,SEL-54-1 Støtteperson til forældremyndighedsindeh,,,
015176,Tolk,10%,5000,,SEL-54-a,,,015035,Tilknytning af koordinator,,645511002,030004,645511002-030004,SEL-54-a Tilknytning af koordinator,,,
015176,Tolk,,,,SEL-11-4.1,,,015036,Økonomisk støtte til konsulentbistand,,645511002,030004,645511002-030004,SEL-11-4.1 Økonomisk støtte til udgifter ifm. konsu,,,
Dummy,-,,,,SEL-42,,,015034,Tabt arbejdsfortjeneste,,,,,SEL-42 Tabt arbejdsfortjeneste ved forsørgelse,,,
015008,Døgninstitutioner vedr. sociale adfærdsproblemer,10%,5000,SEL-52-3.7,,27.27.27,1569,, ,,,,,SEL-52-3.7 Anbringelse udenfor hjemmet,,,Ny
015010,Eget værelse,10%,5000,SEL-76-3.3,,27.27.00,1584,, ,,,,-,SEL-76-3.3 Udslusningsophold 18-22 årige,,,Ny
015015,"Kommunale plejefamilier, vederlag",10%,5000,SEL-76-3.3,,27.27.00,1585,, ,,,,-,SEL-76-3.3 Udslusningsophold 18-22 årige,,,Ny
015008,Døgninstitutioner vedr. sociale adfærdsproblemer,10%,5000,SEL-76-3.3,,27.27.00,1583,, ,,,,-,SEL-76-3.3 Udslusningsophold 18-22 årige,,,Ny
015007,Døgninstitutioner vedr. nedsat funktionsevne,10%,5000,SEL-52-3.7,,27.27.45,1568,, ,,,,-,SEL-52-3.7 Anbringelse udenfor hjemmet,,,Ny
015007,Døgninstitutioner vedr. nedsat funktionsevne,10%,5000,SEL-76-3.1,,27.27.00,1601,, ,,,,-,SEL-76-3.1 Døgnophold 18-22 årige,,,Ny
015007,Døgninstitutioner vedr. nedsat funktionsevne,10%,5000,SEL-76-3.3,,27.27.00,1582,, ,,,,-,SEL-76-3.3 Udslusningsophold 18-22 årige,,,Ny
015137,Kontaktperson,,,,,,,, ,,,,,#N/A,,,
,,,,,,,,, ,,,,,#N/A,,,
015021,Ledsageordning for personer m/nedsat funktionsevne (§ 45),,,SEL-45,,27.21.08,911,, ,,,,,SEL-45 Ledsageordning 12-18 år,,,
